,popularity,acousticness,danceability,energy,liveness,loudness,tempo,name,clusters
331,73,0.123,0.651,0.801,0.0825,-7.34,133.769,London Calling - Remastered,58
332,76,0.0175,0.531,0.909,0.231,-4.236,97.546,When I Come Around,65
333,0,0.000397,0.447,0.907,0.0811,-3.103,90.489,Going Through Changes,13
334,71,0.0137,0.577,0.833,0.121,-3.337,107.936,"Hey Look Ma, I Made It",65
335,24,0.572,0.89,0.194,0.133,-14.693,112.989,Sunshine,68
336,27,0.477,0.621,0.627,0.219,-11.142,91.694,Damaged,49
337,85,0.013,0.853,0.56,0.0944,-4.961,134.066,That's What I Like,58
338,73,0.606,0.551,0.44,0.11,-8.559,167.923,Saturday Nights,62
339,49,0.0208,0.734,0.821,0.0932,-11.586,129.771,Talking in Your Sleep,18
340,47,1.34e-06,0.285,0.93,0.518,-7.939,80.436,Jesus' Tod,40
341,52,0.0186,0.577,0.911,0.159,-4.449,160.036,Love & War,47
342,0,0.1,0.564,0.564,0.085,-4.839,132.807,Reminding Me,83
343,39,0.0213,0.649,0.777,0.221,-5.804,126.018,Starlight,18
344,0,0.13,0.61,0.475,0.0802,-7.199,123.018,Somewhere In Neverland (Acoustic),12
345,32,0.761,0.821,0.564,0.104,-7.543,113.995,Touch - Oxford Remix,33
346,0,0.0151,0.61,0.817,0.0998,-4.775,115.036,Angel in Blue Jeans,27
347,69,0.0293,0.645,0.904,0.0834,-4.532,105.97,Country Girl (Shake It For Me),65
348,0,0.152,0.238,0.559,0.141,-10.931,137.02,For God and for Country,8
349,52,0.0402,0.459,0.753,0.0863,-3.827,199.997,Teardrops on My Guitar - Pop Version,47
350,62,0.0446,0.571,0.826,0.343,-4.475,90.966,Don't It,22
351,46,0.0214,0.684,0.617,0.553,-9.583,119.989,Vue,7
352,0,0.00709,0.657,0.809,0.0452,-3.982,124.009,Nobody Compares,83
353,39,0.175,0.828,0.64,0.0996,-8.248,109.993,Treacherous - Original Demo Recording,16
354,0,0.803,0.0933,0.227,0.105,-19.694,88.358,The Day After Tomorrow - The Day After Tomorrow,52
355,76,0.589,0.62,0.446,0.0727,-14.451,88.591,I'm On Fire,77
356,0,0.000973,0.253,0.907,0.314,-3.279,84.968,Loveblood,13
357,42,0.834,0.412,0.227,0.0942,-12.845,149.173,Johanna,99
358,21,0.799,0.292,0.0441,0.0815,-44.167,138.683,Nature Sounds: Enchanted Forest Ambience,26
359,83,0.215,0.63,0.804,0.253,-4.183,123.146,Congratulations,76
360,46,0.038,0.212,0.821,0.0859,-3.898,82.977,All This And Heaven Too,82
361,59,0.211,0.411,0.662,0.176,-6.158,155.858,Spirit Cold,56
362,0,0.0085,0.691,0.716,0.263,-5.985,112.035,Thunderclouds,44
363,1,0.246,0.869,0.485,0.0765,-5.595,106.028,Strip That Down,4
364,0,0.166,0.608,0.463,0.0975,-9.667,142.703,Millionaire,12
365,68,0.111,0.801,0.682,0.109,-5.919,123.95,My Humps,58
366,8,0.111,0.595,0.81,0.392,-8.637,174.015,Omerta 2016,78
367,36,0.535,0.598,0.871,0.0801,-3.614,126.856,Love Letter,89
368,0,0.258,0.689,0.675,0.513,-9.254,76.826,Amerimacka,42
369,70,0.371,0.856,0.694,0.109,-4.393,122.08,Mona Lisa (feat. Kendrick Lamar),54
370,67,0.00819,0.683,0.585,0.0797,-6.76,115.997,Undisclosed Desires,58
371,76,0.00832,0.64,0.864,0.123,-6.576,102.026,Semi-Charmed Life,96
372,34,0.553,0.566,0.266,0.126,-14.71,82.079,Nine Million Bicycles,77
373,0,0.284,0.296,0.683,0.0418,-4.413,171.365,Next To Me,14
374,44,0.00566,0.479,0.86,0.168,-4.318,80.018,Close,82
375,0,0.123,0.659,0.949,0.133,-4.682,92.025,Virtual Insanity - Remastered,13
376,0,0.972,0.486,0.417,0.107,-10.104,94.202,Swing Set,23
377,48,0.251,0.533,0.738,0.359,-4.388,159.975,rendezvous 18.6y,5
378,0,0.256,0.743,0.774,0.155,-5.916,106.564,You're The One That I Want - From “Grease”,27
379,0,0.0124,0.642,0.754,0.223,-4.265,125.032,Every Time I'm Ready to Hug,12
380,0,0.269,0.504,0.805,0.117,-5.653,155.956,Hometown Girl,71
381,0,0.00206,0.579,0.824,0.059,-8.71,123.331,Enter Sandman,83
382,47,0.708,0.534,0.815,0.111,-2.815,159.848,Famous,89
383,35,0.957,0.808,0.107,0.0836,-13.628,145.991,Ice age,51
384,58,0.0356,0.312,0.543,0.128,-9.875,140.109,Hoppípolla,81
385,0,0.405,0.465,0.619,0.269,-9.036,108.293,Come On Eileen,66
386,62,0.979,0.104,0.111,0.11,-20.031,83.933,"The Council of Elrond (feat. ""Aniron"") [Theme for Aragorn and Arwen]",34
387,0,0.192,0.482,0.745,0.0908,-6.796,109.882,Grindin',13
388,50,0.0737,0.362,0.835,0.166,-2.826,161.946,What About Now,5
389,0,0.255,0.661,0.484,0.0939,-9.839,137.964,Olden Times,12
390,0,0.95,0.424,0.157,0.101,-18.141,91.537,Angels,61
391,0,0.00226,0.531,0.813,0.413,-7.437,135.014,With My Hands Covering Both of my Eyes I Am Too Scared to Have a Look at You Now,44
392,0,0.0659,0.799,0.663,0.0406,-3.88,113.96,Anxious,27
393,52,0.00157,0.224,0.938,0.106,-6.907,203.79,The Four Horsemen - Remastered,47
394,72,0.249,0.389,0.431,0.13,-8.061,142.14,Sleep On The Floor,81
395,0,0.0415,0.389,0.889,0.463,-6.546,171.121,Bitter Sweet Symphony,63
396,39,0.639,0.657,0.605,0.0822,-9.838,119.029,In Space,77
397,57,0.289,0.843,0.244,0.19,-12.34,159.836,One Time,39
398,0,0.681,0.604,0.677,0.128,-6.073,83.054,E-ore,93
399,72,0.227,0.608,0.614,0.157,-3.727,127.884,Without You (feat. Usher),76
400,33,0.00129,0.591,0.898,0.812,-4.583,139.644,When I Grow Up,86
401,58,0.0918,0.495,0.678,0.078,-4.627,166.105,Monster Among Men,47
402,0,0.213,0.773,0.68,0.122,-6.378,128.062,Look What You Made Me Do,12
403,80,0.271,0.62,0.573,0.0607,-11.893,81.548,Wake Me Up Before You Go-Go,39
404,73,0.31,0.559,0.777,0.105,-5.031,87.016,Burn,96
405,0,0.593,0.725,0.437,0.0842,-9.602,83.985,Written in the Sand,93
406,23,0.000217,0.522,0.971,0.248,-2.933,111.006,Moongod,2
407,58,0.18,0.686,0.73,0.341,-5.673,109.93,21,9
408,73,0.114,0.755,0.536,0.0282,-5.605,138.969,Personal,58
409,23,0.368,0.0957,0.0234,0.111,-24.552,75.362,Meditative and Quiet Red Noise Background,91
410,62,0.468,0.685,0.698,0.0237,-7.478,138.061,Mamma Mia,89
411,55,0.0168,0.642,0.901,0.0887,-3.688,100.039,Standing in the Rain (with Mark Ronson & Dan Auerbach),65
412,64,0.0736,0.696,0.943,0.653,-2.962,129.002,Uptown Girl,7
413,0,0.433,0.824,0.554,0.124,-7.118,127.003,Sold Out Dates (feat. Lil Baby),4
414,72,0.0178,0.672,0.738,0.0927,-7.045,107.938,Some Nights,96
415,47,0.375,0.748,0.655,0.373,-6.816,75.003,iSpy (feat. Lil Yachty),49
416,59,0.336,0.621,0.61,0.157,-8.455,139.001,Kings & Queens,62
417,0,0.00288,0.48,0.946,0.401,-2.746,131.999,I Won't Tell You,2
418,50,0.03,0.98,0.486,0.0995,-7.31,123.206,Teachers,58
419,50,0.603,0.623,0.627,0.316,-6.73,100.04,ILYSB,49
420,62,0.132,0.439,0.489,0.114,-6.286,143.808,human,81
421,3,0.176,0.599,0.733,0.242,-7.058,102.211,i'm so tired...,1
422,0,0.149,0.473,0.461,0.0973,-6.474,165.985,3005,84
423,48,0.612,0.635,0.421,0.163,-8.153,111.707,Dazzle,77
424,0,0.0968,0.799,0.634,0.0669,-7.899,119.967,Alors On Danse - Radio Edit,4
425,70,0.0619,0.781,0.526,0.0457,-6.985,94.992,Thrift Shop (feat. Wanz),16
426,2,0.033,0.447,0.848,0.65,-6.175,172.247,Paper Planes,63
427,57,0.469,0.398,0.768,0.106,-4.624,108.685,Closer,56
428,47,0.199,0.53,0.526,0.232,-8.349,79.025,Begin Again,36
429,0,0.000441,0.674,0.882,0.068,-2.771,123.016,Bulletproof,83
430,0,0.471,0.619,0.672,0.211,-7.786,133.402,Should've Been A Cowboy,66
431,68,0.00777,0.71,0.882,0.294,-2.932,128.016,Let's Go (feat. Ne-Yo),0
432,0,0.0912,0.584,0.882,0.0874,-6.08,167.886,The Sun,14
433,0,0.000265,0.478,0.774,0.191,-6.977,112.577,Heroes - 1999 Remaster,13
434,39,0.00139,0.744,0.821,0.112,-4.549,106.975,Picture This,70
435,26,2.48e-05,0.494,0.948,0.218,-7.668,134.999,(Don't Fear) The Reaper,0
436,42,0.0211,0.64,0.894,0.334,-5.475,106.073,I Want You,9
437,53,0.137,0.434,0.629,0.0909,-4.764,153.38,Walk By Faith,47
438,46,0.72,0.698,0.502,0.307,-7.559,83.77,1955,49
439,0,0.0148,0.439,0.422,0.0697,-17.227,81.833,Don't Dream It's Over,10
440,0,0.0704,0.693,0.353,0.503,-17.852,104.143,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",10
441,52,0.908,0.809,0.52,0.308,-9.828,95.031,Submarines,21
442,57,0.0327,0.524,0.995,0.0819,-2.676,133.596,Rock 'N' Roll Damnation,57
443,0,0.0512,0.676,0.659,0.28,-7.298,140.139,Eagles,12
444,43,0.168,0.848,0.734,0.0512,-5.072,96.009,Break,70
445,0,0.0473,0.754,0.86,0.233,-6.614,129.965,Dem Beats,27
446,0,0.0677,0.44,0.793,0.0788,-3.95,143.599,GIRL,83
447,75,0.235,0.656,0.578,0.118,-8.97,94.514,Let Me Love You,96
448,69,0.0423,0.542,0.793,0.0814,-8.203,173.931,Come Undone,47
449,59,0.033,0.551,0.896,0.0899,-3.152,171.79,Lonely No More,47
450,0,0.00229,0.47,0.735,0.103,-3.023,141.034,In Transit,83
451,0,0.0602,0.426,0.274,0.0975,-14.259,114.225,Glycerine,10
452,0,0.139,0.912,0.534,0.0387,-5.319,114.681,Forget Me Nots,4
453,0,0.0782,0.719,0.627,0.0887,-5.285,115.044,Strangers - R3hab Remix,83
454,0,0.0418,0.787,0.782,0.0756,-3.947,127.975,Marvin Gaye - DJ Kue Remix,27
455,61,0.175,0.508,0.825,0.376,-9.627,100.548,Dancing Queen,22
456,31,0.000339,0.448,0.972,0.238,-3.455,98.032,Die & Rise,2
457,63,0.186,0.676,0.577,0.148,-12.031,91.98,Karma Chameleon,39
458,54,0.00104,0.813,0.547,0.0914,-5.936,119.998,Whatsername,58
459,0,0.116,0.427,0.9,0.119,-3.674,104.655,Snow [Hey Oh],13
460,63,0.00539,0.754,0.496,0.0871,-8.7,119.186,Beds Are Burning - Remastered,58
461,13,0.00613,0.57,0.945,0.296,-4.488,125.984,Days Go By,2
462,11,0.215,0.464,0.703,0.0609,-10.149,109.98,Hours - Carl Louis Remix,13
463,42,0.13,0.75,0.914,0.392,-5.707,99.083,Are You Jimmy Ray?,9
464,0,0.0117,0.627,0.919,0.305,-3.491,94.977,If It's Love,1
465,0,0.822,0.656,0.462,0.0491,-9.666,110.196,Endlessly,79
466,0,0.134,0.836,0.673,0.079,-11.825,127.95,Cous Cous - Original Mix,4
467,31,0.129,0.623,0.759,0.0954,-3.729,110.002,My Future Girlfriend,3
468,80,0.0779,0.595,0.717,0.108,-4.803,88.969,Scar Tissue,96
469,0,0.000119,0.393,0.988,0.3,-3.166,199.904,Don't Wait (ft. Sam Carter),78
470,0,0.00726,0.585,0.837,0.347,-4.765,120.053,Hurricane,44
471,55,0.469,0.768,0.632,0.0391,-3.877,102.074,in my miNd,54
472,3,0.279,0.718,0.805,0.527,-5.257,132.995,i miss the old u,87
473,0,0.000912,0.563,0.924,0.0351,-2.703,119.084,Spitfire,83
474,62,0.103,0.76,0.703,0.0913,-5.412,95.997,Blank Space,96
475,62,0.382,0.631,0.875,0.0867,-3.589,137.961,Strip It Down,89
476,53,0.647,0.508,0.513,0.0828,-7.988,89.724,It Goes On,85
477,11,0.000331,0.264,0.953,0.12,-3.095,105.519,Invading Jerusalem,13
478,0,0.169,0.644,0.479,0.639,-8.352,79.929,IV. Sweatpants,42
479,23,9.71e-05,0.538,0.857,0.347,-4.48,109.052,Because We Can,2
480,0,0.23,0.571,0.975,0.397,-4.097,158.175,Class Historian,78
481,58,0.331,0.598,0.904,0.264,-2.293,138.091,Grip,5
482,0,0.969,0.396,0.121,0.262,-19.266,83.898,We'll Meet Again,61
483,0,0.445,0.702,0.524,0.0978,-9.581,104.982,Before,19
484,0,0.86,0.706,0.315,0.106,-14.201,97.979,The Crush,11
485,0,0.0178,0.616,0.894,0.153,-3.209,115.077,Morocco,83
486,76,0.0323,0.731,0.794,0.112,-5.126,139.994,Glorious (feat. Skylar Grey),43
487,70,0.00468,0.499,0.873,0.165,-3.902,142.726,Lump,0
488,0,0.4,0.634,0.516,0.142,-6.05,153.831,Good as You,19
489,0,0.182,0.924,0.543,0.103,-7.474,133.907,Fake Love,4
490,0,0.884,0.456,0.19,0.101,-16.193,133.883,Miss Miserly - Early version,59
491,0,0.0606,0.576,0.486,0.093,-9.364,141.951,The Cave,12
492,44,0.0371,0.738,0.868,0.294,-4.15,130.003,Sugar (feat. Wynter),9
493,0,0.000367,0.245,0.744,0.375,-6.857,136.602,Den Femte Statsmakt,2
494,0,0.00411,0.467,0.565,0.175,-6.732,184.014,Conqueror,84
495,63,0.893,0.462,0.427,0.37,-13.333,101.675,Toothpaste Kisses,21
496,64,0.0421,0.379,0.879,0.146,-4.336,102.021,Mountain Sound,65
497,12,0.143,0.531,0.734,0.123,-6.446,138.04,Young and Vicious,83
498,0,0.000947,0.577,0.922,0.167,-4.344,95.619,First Date,1
499,0,0.178,0.836,0.362,0.0863,-11.829,95.509,I Need a Dollar,10
500,31,0.000177,0.417,0.973,0.354,-3.746,156.041,Again,2
501,50,0.0225,0.761,0.69,0.34,-5.56,114.987,Clothes Off!!,9
502,0,0.27,0.566,0.729,0.257,-6.438,97.036,Sun’s Eyes,1
503,0,0.0032,0.616,0.768,0.427,-6.714,122.91,Love Myself,44
504,1,0.812,0.763,0.484,0.0841,-12.368,122.913,Crystalised,19
505,63,0.0339,0.844,0.864,0.386,-4.483,104.997,Hello,9
506,49,0.0162,0.627,0.816,0.0966,-6.698,157.043,Holy Ground,57
507,46,0.319,0.786,0.859,0.0719,-5.893,99.977,I Feel Fantastic,70
508,73,0.368,0.583,0.602,0.22,-6.364,74.008,You're the Inspiration - 2006 Remaster,20
509,75,0.209,0.635,0.686,0.282,-15.648,125.988,Rebel Rebel - 2016 Remaster,39
510,1,0.0803,0.545,0.815,0.116,-6.871,129.126,Sweet Disposition,83
511,0,0.0271,0.857,0.867,0.128,-4.952,104.382,Mo Money Mo Problems (feat. Mase & Puff Daddy),27
512,0,0.122,0.294,0.702,0.746,-6.138,133.102,Little Lion Man - Live,63
513,46,0.745,0.429,0.272,0.103,-16.095,90.785,Joan of Arc.,34
514,32,0.00587,0.533,0.868,0.105,-5.919,99.99,Accelerate,82
515,19,0.752,0.677,0.313,0.862,-13.987,75.676,"Hey, Joe",38
516,0,0.0633,0.598,0.82,0.172,-4.656,121.243,Our House,83
517,65,0.731,0.311,0.0264,0.156,-21.644,120.653,The First Time Ever I Saw Your Face,72
518,0,0.0149,0.378,0.784,0.33,-4.724,171.96,Eat Raw Meat = Blood Drool,78
519,36,0.872,0.678,0.363,0.0798,-10.9,75.004,Gotta Have You,97
520,0,0.00133,0.535,0.704,0.341,-9.289,200.306,Choking the Cherry,84
521,63,0.978,0.59,0.242,0.0906,-11.724,126.721,All We Do,33
522,44,0.0418,0.691,0.79,0.091,-10.263,108.266,Too Shy - 2004 Remaster,18
523,58,0.0123,0.591,0.709,0.338,-4.324,188.073,Empty Wallets,5
524,0,3.65e-05,0.597,0.672,0.372,-6.15,130.038,Send Me An Angel,44
525,25,0.28,0.882,0.464,0.0744,-11.257,111.555,Stand by Me,4
526,67,0.704,0.892,0.507,0.109,-8.282,143.96,MONOPOLY (with Victoria Monét),62
527,0,0.168,0.635,0.538,0.121,-15.429,110.805,Space Cowboy,10
528,54,0.00491,0.635,0.89,0.0731,-6.182,180.045,Big Dreams,47
529,46,0.402,0.703,0.599,0.243,-8.687,112.017,Shine - Kygo Remix,18
530,60,0.0125,0.779,0.717,0.355,-9.7,115.384,Ghostbusters,20
531,67,0.52,0.636,0.684,0.534,-9.302,132.509,Come A Little Bit Closer,50
532,0,0.000283,0.556,0.748,0.109,-7.012,124.973,We Come Running,83
533,0,0.276,0.556,0.41,0.108,-8.842,139.246,"Humankind, as the Sailor",66
534,61,0.0241,0.273,0.537,0.0922,-9.612,81.814,High Enough,88
535,1,0.0512,0.772,0.78,0.119,-4.288,124.988,Believer,27
536,0,6.43e-05,0.37,0.967,0.0571,-4.402,166.797,For Baltimore,14
537,25,0.48,0.601,0.606,0.149,-4.867,87.478,Grown Ups,49
538,0,0.667,0.464,0.448,0.108,-13.949,147.976,Nitesky feat. John LaMonica,75
539,0,0.279,0.911,0.617,0.0702,-8.293,120.985,Move Ya Body (feat. Vybz Kartel & Jabba) - Remix,4
540,34,0.88,0.612,0.178,0.0865,-14.151,177.381,Pampa,6
541,0,0.011,0.757,0.578,0.127,-3.886,102.96,Dangerous (feat. Joywave),27
542,0,0.772,0.61,0.466,0.0932,-13.331,91.965,Mrs. Robinson,79
543,23,0.818,0.58,0.453,0.106,-8.821,96.068,Heartbreak Weather,97
544,0,0.00336,0.204,0.956,0.303,-4.35,156.108,What’s Left of the Flag,14
545,0,3.61e-05,0.485,0.922,0.315,-4.918,129.347,Is It Any Wonder?,2
546,0,0.119,0.192,0.943,0.175,-7.758,172.309,Only the Good Die Young - 1998 Remaster,14
547,0,0.0022,0.583,0.942,0.0912,-3.827,126.136,Spectrum (Say My Name) - Calvin Harris Remix,83
548,0,0.0931,0.477,0.645,0.0875,-8.404,133.839,Out of Time Man,12
549,57,0.0505,0.782,0.866,0.218,-3.763,138.859,Beat It,70
550,0,0.986,0.279,0.187,0.25,-18.129,135.106,Crystal Wind Chimes Close Up,59
551,0,0.121,0.644,0.595,0.279,-6.877,148.889,No Pressure,12
552,72,0.401,0.523,0.666,0.0728,-4.081,78.077,H.O.L.Y.,36
553,78,0.216,0.75,0.404,0.0911,-10.178,95.045,Delicate,16
554,39,0.123,0.726,0.607,0.108,-9.177,127.991,I Can`t Say No! - Broiler Remix,18
555,0,0.272,0.802,0.645,0.119,-6.181,100.001,SOS,27
556,0,0.883,0.212,0.124,0.12,-12.289,87.872,In the Wee Small Hours of the Morning,45
557,27,0.265,0.416,0.758,0.0748,-6.249,149.996,All Glory,17
558,11,0.00589,0.416,0.934,0.207,-3.774,181.857,Life Do Change,14
559,0,0.0248,0.495,0.516,0.154,-6.443,77.029,Bicycle,32
560,0,0.0175,0.564,0.737,0.054,-4.079,104.764,Middle,13
561,60,0.122,0.431,0.423,0.0889,-8.623,176.856,Paper Houses,24
562,0,0.0105,0.387,0.831,0.096,-7.637,154.713,Burning,83
563,47,0.0876,0.575,0.55,0.169,-7.081,100.012,Smoke Too Much,3
564,0,0.176,0.728,0.878,0.61,-6.926,126.59,Get It On,87
565,0,0.922,0.112,0.244,0.34,-13.417,75.536,"Romeo and Juliet, TH 42",52
566,0,0.422,0.647,0.582,0.106,-6.662,83.893,Whatever It Is - Greatest Hits Version,32
567,0,0.00362,0.415,0.534,0.118,-8.432,138.996,With Arms Wide Open,12
568,8,0.0996,0.665,0.824,0.133,-6.429,99.988,Playa Del Mar - Chillout Mix,27
569,1,0.479,0.697,0.552,0.147,-10.271,75.235,you should see me in a crown,93
570,76,0.0153,0.464,0.813,0.254,-6.185,75.977,Hurricane,92
571,60,0.88,0.383,0.256,0.169,-8.572,114.188,Mark My Words,60
572,0,0.0296,0.837,0.455,0.0398,-15.326,114.762,Got to Be Real,68
573,59,0.003,0.756,0.829,0.0578,-3.973,120.163,Sensual Seduction,70
574,62,0.12,0.641,0.561,0.358,-5.856,111.938,Cut My Lip,22
575,0,0.294,0.533,0.715,0.0822,-8.926,176.024,Lemon Meringue,84
576,36,6.01e-06,0.228,0.764,0.28,-6.942,198.1,Fragile,74
577,43,0.0103,0.439,0.903,0.163,-4.327,156.045,My God,5
578,0,0.0263,0.621,0.8,0.0591,-7.284,149.91,Crocodile Rock,83
579,0,0.0913,0.577,0.646,0.17,-5.902,169.769,Good Morning,14
580,0,0.562,0.822,0.544,0.144,-6.797,122.047,Fresh Eyes,4
581,36,0.0065,0.353,0.83,0.077,-3.384,170.046,Used To,47
582,78,0.47,0.889,0.818,0.179,-4.639,96.063,Juicy - 2005 Remaster,54
583,60,0.825,0.712,0.5,0.106,-11.948,90.039,The Game of Love,97
584,0,0.171,0.727,0.729,0.07,-2.99,117.932,American Boy (feat. Kanye West),27
585,58,0.00646,0.54,0.86,0.629,-5.763,171.72,Parking Lot Party,69
586,64,0.0642,0.893,0.745,0.0943,-3.105,101.018,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",70
587,0,0.0429,0.492,0.682,0.189,-5.382,107.924,Hell Frozen Rain,13
588,0,0.142,0.61,0.607,0.104,-8.638,80.011,Silver,32
589,34,0.00103,0.496,0.705,0.111,-5.955,105.009,Slowly,28
590,32,0.0791,0.676,0.528,0.0837,-12.414,95.006,Spiders - Finnebassen Remix,39
591,62,0.897,0.156,0.162,0.111,-17.101,73.407,Hedwig's Theme,34
592,0,6e-05,0.427,0.823,0.127,-4.997,124.024,Reunion,83
593,0,0.753,0.384,0.438,0.101,-9.149,87.624,It's All Coming Back to Me Now,23
594,0,0.917,0.463,0.179,0.12,-14.852,80.747,"John Wayne Gacy, Jr.",11
595,52,0.0732,0.432,0.874,0.371,-5.558,103.85,Nervous (The Ooh Song) - Mark McCabe Remix,92
596,55,0.113,0.499,0.765,0.0509,-4.148,83.916,Mississippi Girl,96
597,1,0.82,0.727,0.9,0.262,-4.1,92.087,Butcher Pete (Part 1),93
598,0,0.242,0.691,0.399,0.336,-9.325,81.098,Real One,32
599,0,0.275,0.291,0.635,0.334,-6.846,111.852,California Dreamin',2
600,0,0.759,0.228,1.0,0.937,-14.565,109.472,Constant Waterfall Power for Spiritual Well Being,94
601,0,0.0712,0.583,0.778,0.0753,-6.578,134.945,Icarus,83
602,0,0.213,0.377,0.638,0.12,-5.754,92.644,Angel Of Small Death & The Codeine Scene,13
603,0,0.000756,0.438,0.964,0.149,-3.366,143.888,Opinions Wont' Keep You Warm At Night,83
604,0,0.0291,0.528,0.87,0.324,-3.965,98.036,Under Your Skin,1
605,66,0.0345,0.736,0.555,0.0798,-4.689,91.997,Lost Control,96
606,60,0.00834,0.298,0.327,0.0724,-16.515,175.898,Summer Madness,75
607,72,0.117,0.661,0.651,0.056,-3.771,87.46,Be the One,96
608,56,0.00224,0.694,0.941,0.109,-6.108,125.014,Waiting for Tonight,76
609,64,0.0098,0.922,0.583,0.0962,-4.982,136.043,Marmalade (feat. Lil Yachty),58
610,75,0.0157,0.572,0.81,0.13,-5.791,126.052,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,76
611,71,0.124,0.611,0.644,0.124,-7.607,105.969,There for You,96
612,3,0.452,0.825,0.435,0.0953,-9.582,119.038,Sail,4
613,55,0.197,0.73,0.728,0.197,-3.113,130.061,Solo,76
614,1,0.988,0.313,0.221,0.139,-15.473,95.108,"Piano Concerto in B Flat Minor, Op. 23: Piano Concerto No. 1 in B-Flat Minor, Op. 23",45
615,0,0.0114,0.648,0.947,0.105,-6.617,113.255,West End Girls - 2001 Remaster,83
616,0,0.304,0.489,0.478,0.176,-11.446,138.092,Street Spirit (Fade Out),66
617,56,0.0506,0.662,0.908,0.0508,-4.764,149.941,Harder To Breathe,43
618,77,0.448,0.599,0.785,0.151,-4.013,140.046,Bad Day,89
619,0,0.0258,0.659,0.882,0.144,-4.623,125.985,Tonight (I'm Lovin' You),83
620,36,0.0926,0.444,0.652,0.192,-9.232,110.8,Thick as a Brick (Pt. II) - 1997 Remaster,3
621,40,0.108,0.456,0.833,0.0592,-4.242,159.808,Get It Right (feat. MØ),57
622,77,0.00255,0.438,0.805,0.0842,-6.237,113.253,All Along the Watchtower,28
623,30,0.214,0.519,0.828,0.0571,-5.523,139.413,Paradise,89
624,70,0.465,0.745,0.561,0.0338,-5.513,195.918,Myself,62
625,19,0.0161,0.562,0.767,0.0588,-7.621,167.833,Sittin' on Go,84
626,63,0.171,0.614,0.763,0.119,-8.949,84.236,Young Americans - 2016 Remaster,3
627,74,0.225,0.587,0.767,0.112,-5.713,100.38,Suddenly I See,96
628,42,0.156,0.812,0.853,0.309,-3.517,119.942,Undressed,9
629,0,0.633,0.36,0.361,0.106,-12.881,96.03,Homeland - Soundtrack Version (Main Title),45
630,59,0.395,0.572,0.794,0.23,-3.224,148.095,Raised on Country,5
631,0,0.985,0.684,0.253,0.118,-13.561,102.94,"I'll Fly Away - From “O Brother, Where Art Thou” Soundtrack",11
632,51,0.754,0.477,0.415,0.104,-10.592,87.907,In the Ghetto,97
633,50,0.468,0.629,0.621,0.131,-7.313,114.992,Summer Sun,85
634,21,0.662,0.761,0.464,0.0634,-10.935,147.252,Stir It Up - Original Album Version,19
635,29,0.000569,0.523,0.73,0.0981,-5.682,86.096,Under the Sun - Remastered,3
636,0,0.707,0.51,0.511,0.0875,-4.555,115.044,More Than You Know - Acoustic,23
637,62,0.00174,0.588,0.751,0.353,-7.588,136.979,Closer,22
638,0,0.0348,0.556,0.758,0.107,-5.984,138.049,Johnny Delusional,83
639,79,0.0123,0.666,0.83,0.191,-5.715,113.03,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",96
640,25,0.833,0.182,0.276,0.0976,-12.783,63.424,A Whole New World,45
641,0,0.841,0.419,0.0554,0.106,-26.459,116.926,The Parking Lot,61
642,55,0.0221,0.547,0.884,0.0662,-1.452,146.75,No Love,57
643,72,0.175,0.744,0.798,0.26,-5.981,125.061,Owner of a Lonely Heart,9
644,67,0.616,0.631,0.402,0.0892,-11.125,78.0,Simple Song,97
645,36,0.177,0.815,0.72,0.16,-7.311,89.914,19-2000,16
646,62,0.00202,0.581,0.747,0.109,-7.207,132.195,Crystals,57
647,62,0.119,0.467,0.526,0.124,-9.982,109.555,Mountain Music,81
648,1,0.000177,0.644,0.661,0.108,-6.093,153.992,How To Love,84
649,63,0.0104,0.76,0.702,0.38,-9.404,92.324,All Mixed Up,20
650,39,0.0516,0.368,0.896,0.141,-4.315,88.493,Take Me Home,82
651,61,0.00345,0.597,0.786,0.0909,-4.248,99.888,Little Secrets,65
652,66,0.119,0.632,0.92,0.114,-4.976,127.001,Hey Boy Hey Girl,76
653,65,0.00694,0.684,0.858,0.0828,-4.266,129.963,Guns for Hands,76
654,58,0.00326,0.639,0.929,0.242,-4.762,103.758,Been Caught Stealing,22
655,0,0.604,0.543,0.441,0.145,-10.389,75.011,Voyeur,79
656,0,0.411,0.879,0.566,0.0794,-8.789,114.006,Stolen Dance,4
657,61,0.567,0.515,0.641,0.322,-5.573,109.558,"Girl, You'll Be A Woman Soon",21
658,29,0.00142,0.555,0.86,0.133,-3.762,106.966,Standing Tall,82
659,0,0.118,0.534,0.89,0.536,-8.454,172.014,'95 aka Make Things Right,63
660,27,0.844,0.122,0.0551,0.0794,-22.896,80.975,Beautiful Lie,52
661,0,0.00341,0.776,0.794,0.119,-6.699,124.963,Meo Coracao,27
662,0,0.0704,0.666,0.777,0.271,-6.803,96.953,Cindy,1
663,50,0.0794,0.446,0.834,0.114,-4.014,132.034,Light On,57
664,0,0.0015,0.587,0.549,0.0862,-7.817,89.952,Ahead Of Myself,32
