name,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
Fawkes the Phoenix,225666,49,0.964,0.106,0.181,0.853,0.407,-17.969,0.0342,61.02
The Moment I Knew,285560,45,0.187,0.62,0.506,1.47e-05,0.102,-7.327,0.0312,126.015
Crisis,226093,31,0.0033,0.694,0.841,0,0.0342,-6.148,0.0526,137.911
Come My Way,213803,0,0.0442,0.718,0.726,0,0.0588,-7.201,0.0461,89.986
Don't Change,176408,54,0.206,0.794,0.621,0,0.103,-4.935,0.168,106.053
Somebody,238666,55,0.0916,0.679,0.849,0,0.121,-3.841,0.0649,100.095
You And I,205986,0,0.369,0.706,0.599,2.57e-05,0.119,-9.766,0.0324,122.175
Glory,281866,34,0.603,0.558,0.647,0,0.0739,-5.851,0.0638,124.01
This Is The New Shit,259666,0,0.000916,0.566,0.869,0.00346,0.114,-6.084,0.1,178.113
Wish That You Were Here - From “Miss Peregrine’s Home for Peculiar Children” Original Motion Picture,402797,58,0.72,0.369,0.572,0.000385,0.132,-6.035,0.0329,93.801
Everybody's Watching Me (Uh Oh),238026,58,0.0904,0.491,0.944,0.565,0.0963,-2.879,0.0558,150.105
I Go On,170320,15,0.0047,0.551,0.811,0.0177,0.0854,-4.592,0.0347,140.041
Teddy Picker,165000,69,0.000286,0.637,0.963,0.000889,0.0449,-5.116,0.0882,150.1
Cocaine,221640,67,0.0607,0.699,0.502,0.0337,0.317,-12.526,0.0278,105.266
"Theme From Jurassic Park - From ""Jurassic Park"" Soundtrack",207426,0,0.946,0.144,0.132,0.779,0.115,-19.115,0.0333,102.283
Angel of the Morning,252573,0,0.261,0.422,0.48,0.0149,0.0836,-4.744,0.0246,76.108
Vienna,214240,80,0.659,0.532,0.495,0,0.0754,-6.662,0.0343,124.936
Jake's first flight,289960,48,0.32,0.194,0.19,0.246,0.0737,-24.078,0.0434,103.604
Drink Up Me Hearties Yo Ho,271880,55,0.322,0.126,0.444,0.93,0.0823,-13.561,0.0443,67.437
Warwick Avenue - Originally recorded by Duffy,229000,18,0.0697,0.446,0.46,2.48e-05,0.113,-9.994,0.0288,169.248
By The River,184500,34,0.00105,0.7,0.779,0.00225,0.301,-5.404,0.0358,119.989
Starboy,230466,0,0.169,0.682,0.592,5.49e-06,0.136,-7.033,0.281,186.041
Visions of Gideon,247808,70,0.942,0.252,0.314,0.676,0.0892,-18.197,0.0407,75.056
Waiting On the World to Change,201173,74,0.157,0.578,0.756,0.000232,0.249,-5.82,0.115,176.739
Best You Ever,219146,29,0.0572,0.72,0.826,4.86e-05,0.0921,-6.318,0.0452,126.221
Drunk Kid Catholic,190106,0,0.0649,0.307,0.575,0,0.615,-8.652,0.0981,142.731
Kangaroo Court,223186,0,0.00715,0.76,0.579,0.000679,0.0304,-5.079,0.0388,99.979
Sheltering in the Forest from the Wind for Well Being,2400153,0,0.884,0.302,0.145,0.92,0.107,-34.027,0.643,78.765
Moving to New York,210560,63,2.93e-05,0.252,0.886,5.33e-06,0.256,-4.678,0.0714,161.939
There She Goes,138560,41,0.576,0.434,0.659,0.000985,0.212,-8.36,0.0346,132.513
What I See,221093,32,3.92e-06,0.503,0.715,0.833,0.141,-6.463,0.0258,103.98
Better Off Alone,214883,75,0.00181,0.671,0.88,0.691,0.285,-6.149,0.0552,136.953
Hurts Like Heaven,242253,58,0.01,0.418,0.773,0.00418,0.269,-6.187,0.0305,89.961
Drink In My Hand,191306,73,0.00635,0.626,0.913,0,0.293,-4.452,0.0318,113.044
Champagne & Sunshine,196363,0,0.0548,0.607,0.522,0,0.0909,-10.028,0.0701,109.961
Teenage Dream,227741,73,0.0162,0.719,0.798,2.34e-06,0.134,-4.582,0.0361,120.011
Brown Sugar,262893,0,0.53,0.718,0.486,0.0342,0.102,-8.342,0.168,83.077
The Brothel,375693,37,0.921,0.287,0.091,0.000293,0.0851,-13.442,0.0412,114.681
My Name Is,268400,0,0.0489,0.856,0.679,0,0.0895,-6.411,0.351,85.535
Credit With the Blues,248320,0,0.649,0.771,0.645,0.000117,0.109,-7.818,0.0466,76.752
Enjoy The Silence,245586,0,0.000939,0.498,0.663,0.0485,0.21,-6.882,0.0284,112.984
Breathe Me,271453,0,0.0379,0.545,0.523,0.651,0.141,-11.66,0.0335,120.037
Gimme! Gimme! Gimme! (A Man After Midnight),292571,1,0.0163,0.747,0.492,0.00897,0.224,-9.616,0.04,119.531
Linus And Lucy,185453,50,0.787,0.496,0.388,0.939,0.167,-14.177,0.0382,81.772
Big Gun,259413,61,0.00555,0.569,0.901,0.26,0.16,-5.197,0.0544,133.194
Growing Old on Bleecker Street,203093,50,0.828,0.714,0.449,6.13e-05,0.096,-10.816,0.0374,96.041
Dancing On My Own,260004,0,0.847,0.682,0.175,3.21e-05,0.101,-8.688,0.0313,112.661
Son of a Bitch,185520,0,0.000671,0.518,0.75,2.35e-06,0.442,-6.493,0.0277,140.059
Real Life Baby (Scene Writers vs. Cookin' on 3 Burners),201866,19,0.03,0.364,0.889,0.000916,0.56,-3.572,0.274,193.334
Say You Won't Let Go,211240,70,0.693,0.4,0.564,0,0.0863,-7.444,0.0523,99.269
What We Live For,178586,0,0.0498,0.682,0.862,0,0.187,-4.72,0.0377,120.054
Float,261200,56,0.0297,0.563,0.882,0.000231,0.146,-4.152,0.0639,123.945
The Reflecting God,336493,29,0.000122,0.483,0.953,0.754,0.462,-5.051,0.178,170.023
Angels on the Moon,252800,0,0.268,0.475,0.792,0,0.102,-3.226,0.0331,75.769
Sorry For Party Rocking,203973,59,0.00213,0.6,0.877,0,0.413,-4.351,0.165,133.998
Girls Like Girls,229655,66,0.0109,0.611,0.701,9.83e-06,0.0994,-5.235,0.0248,142.027
Follow The Sun,255480,0,0.546,0.613,0.41,6.31e-05,0.109,-10.747,0.0433,123.843
3WW,300106,0,0.74,0.637,0.137,0.0287,0.0655,-15.131,0.0519,78.017
Feels Like We Only Go Backwards - Recorded at Spotify Studios Stockholm,199075,30,0.00197,0.642,0.686,0,0.0995,-7.649,0.0288,76.002
Purify,276680,28,0.0153,0.472,0.73,0.0249,0.0629,-4.168,0.0308,104.081
Howl,214053,27,0.0078,0.584,0.858,0.000467,0.166,-4.026,0.0654,129.998
Empty House,238413,0,0.0322,0.291,0.688,0.0253,0.221,-6.662,0.0328,151.976
The Tide Is High - Remastered,280266,55,0.181,0.777,0.8,0.00204,0.201,-5.803,0.0276,96.674
Body Like A Back Road,165386,73,0.447,0.732,0.458,0,0.136,-7.225,0.0311,98.938
Something Different - B-Sights Remix,267676,15,0.148,0.836,0.74,0.033,0.0349,-6.761,0.144,122.002
Heavy Rain and Rolling Thunder for Deep Relaxation,2400131,15,0.103,0.115,0.432,0.88,0.287,-25.586,0.0834,94.727
Last of the American Girls,231026,54,0.00247,0.526,0.923,0.000164,0.0866,-4.089,0.0282,121.597
Sauce All On Me,168425,0,0.0538,0.934,0.628,3.72e-06,0.103,-5.084,0.0669,137.015
In The Air Tonight,333120,0,0.669,0.597,0.313,6.23e-06,0.0734,-10.791,0.0265,94.987
Fairly Local,207160,65,0.0396,0.715,0.723,8.57e-05,0.084,-5.993,0.0569,114.985
God of All My Days,301173,53,0.691,0.576,0.413,0,0.098,-7.935,0.0279,139.956
Watching Airplanes,242946,66,0.547,0.374,0.711,4.12e-05,0.147,-3.587,0.0354,160.001
Free Fallin',256666,2,0.178,0.617,0.435,0,0.0822,-13.547,0.0256,84.382
Call Me,212600,71,0.000785,0.56,0.825,0.00246,0.0892,-6.711,0.0347,142.669
Agent of Chaos,415293,43,0.484,0.296,0.199,0.788,0.116,-19.913,0.0384,80.341
Give In to Me,328626,60,0.152,0.502,0.855,0.000488,0.106,-3.27,0.0305,86.968
Change Your Life,220748,0,0.0213,0.681,0.767,0,0.117,-5.572,0.207,132.004
Ukjent,181946,28,0.0483,0.826,0.611,0,0.0917,-7.813,0.0455,140.004
How You Get The Girl,247533,54,0.00461,0.764,0.66,0.00477,0.0915,-6.136,0.0494,119.988
Stepping Stone,209453,0,0.875,0.694,0.523,0.000172,0.352,-6.407,0.0254,97.985
My Thoughts on You,211108,18,0.0148,0.541,0.695,0.000114,0.137,-7.75,0.0456,115.122
Blue Jeans - Album Version - Remastered,209440,0,0.423,0.562,0.844,0,0.08,-4.292,0.0641,117.921
Asi Soy - Mexico Version,235599,41,0.0324,0.395,0.681,0,0.0878,-7.712,0.046,95.943
It's Tricky,183760,72,0.00131,0.965,0.857,0,0.0726,-8.458,0.17,127.656
Show Me,207560,60,0.0461,0.743,0.706,0,0.204,-5.728,0.0535,77.989
Sippin’ On Fire,193640,0,0.008,0.482,0.922,1.07e-05,0.333,-3.192,0.0322,142.959
Kiss,226240,74,0.0135,0.898,0.271,0.00138,0.0461,-12.238,0.091,111.485
Min Beibi Dro Avsted,218106,0,0.202,0.521,0.807,6.63e-05,0.11,-7.095,0.0319,153.061
Butterflies and Hurricanes,301733,59,0.31,0.42,0.691,0.0427,0.109,-8.56,0.0501,115.326
Professional Lovers,240468,28,0.0123,0.679,0.564,0,0.111,-8.097,0.0352,127.984
Hello,248600,41,0.606,0.53,0.313,0,0.128,-11.046,0.0372,62.197
Salute Your Solution,179973,0,0.00781,0.266,0.946,2.73e-06,0.26,-2.855,0.171,168.461
Ride in the Country,179853,0,0.742,0.742,0.727,9.85e-06,0.346,-6.829,0.0313,134.996
Girl Crush,174333,41,0.000646,0.476,0.969,0,0.148,-2.696,0.122,149.931
Bad and Boujee (feat. Lil Uzi Vert),343150,75,0.0611,0.926,0.666,0,0.123,-5.314,0.244,127.079
Hurricane Drunk,193346,24,0.211,0.436,0.867,4.69e-05,0.322,-4.62,0.21,184.011
Look Around,208000,61,0.005,0.56,0.953,1.6e-05,0.226,-2.372,0.0851,111.911
"Take Me Home, Country Roads - Rerecorded",197813,2,0.546,0.255,0.43,1.87e-05,0.188,-12.564,0.0322,164.267
Crash and Burn,190733,66,0.0873,0.69,0.781,2.28e-06,0.164,-5.101,0.0305,130.02
Counting Blue Cars (Tell Me Your Thoughts On God),291906,61,0.00604,0.454,0.79,3.09e-05,0.225,-4.361,0.0285,100.225
Faded,212626,74,0.0291,0.589,0.651,3.2e-06,0.111,-5.097,0.0306,90.011
First Time,193511,67,0.197,0.633,0.592,0,0.099,-7.245,0.112,90.066
Night Moves,324422,72,0.432,0.705,0.743,0.0133,0.103,-6.631,0.042,118.552
Un Rock and Roll Sonó,145274,35,0.0434,0.574,0.893,0.000123,0.628,-6.292,0.0784,165.906
Give Me Back My Hometown,252493,0,0.527,0.613,0.662,0.141,0.0778,-7.797,0.0294,104.023
Lush Life,201122,0,0.133,0.694,0.712,0,0.211,-3.923,0.046,98.022
Ten Million Slaves,247573,42,0.563,0.487,0.408,0.0128,0.3,-9.266,0.0269,132.347
Fade Away,198400,44,0.00181,0.575,0.796,0.207,0.14,-5.792,0.0303,99.979
Married in a Gold Rush (feat. Danielle Haim),222373,41,0.829,0.733,0.439,0.000213,0.139,-8.109,0.0942,104.882
Money - 2011 Remastered Version,382834,0,0.0241,0.469,0.537,0.00201,0.269,-10.421,0.152,124.193
Useless (The Kruder + Dorfmeister Session),545960,0,0.229,0.533,0.451,0.692,0.119,-11.848,0.122,94.887
Zombie,246186,0,0.0113,0.544,0.914,0,0.485,-4.337,0.063,145.09
Summer In Love,301933,0,0.295,0.77,0.796,0.0148,0.0989,-9.0,0.0544,125.967
Tête-À-Tête,171800,0,0.0159,0.656,0.853,1.38e-05,0.133,-4.752,0.042,116.047
Just A Girl,209200,71,0.0662,0.638,0.906,6.88e-05,0.142,-4.824,0.0504,107.991
It Can Wait (ft Owl Eyes),217240,0,0.0577,0.752,0.933,1.5e-05,0.106,-3.529,0.0814,135.023
Wasting My Time,269306,63,0.00171,0.449,0.776,0,0.0698,-5.594,0.0322,148.11
1901,193106,0,0.0564,0.604,0.825,5.8e-05,0.192,-5.373,0.0429,144.085
Keep Your Head Up,190480,0,0.044,0.666,0.78,0,0.128,-5.177,0.0404,90.004
No Problem (feat. Lil Wayne & 2 Chainz),304606,71,0.156,0.652,0.795,0,0.123,-5.192,0.174,135.018
Rain Is A Good Thing,176160,68,0.105,0.622,0.932,2.37e-06,0.328,-4.66,0.0498,108.051
DJ Ease My Mind,243373,30,0.0314,0.585,0.749,2.89e-06,0.111,-5.671,0.0969,128.069
Once Upon A Time In Africa,224133,0,0.815,0.345,0.538,0.829,0.142,-8.524,0.0604,141.487
Time of Our Lives,229360,83,0.0921,0.721,0.802,0,0.694,-5.797,0.0583,124.022
Serious,286760,0,0.131,0.791,0.844,1.18e-05,0.0347,-2.435,0.0365,109.606
Halo,261640,69,0.272,0.508,0.72,0,0.0563,-5.908,0.0628,79.983
"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",301426,67,0.59,0.691,0.805,0,0.0975,-6.81,0.0947,142.503
Paradise Circus,297774,62,0.414,0.81,0.591,0.799,0.072,-13.385,0.0638,136.028
"Jesus, Etc.",231000,66,0.616,0.756,0.28,0.00033,0.414,-14.27,0.0296,109.413
Big Picture,281773,0,0.402,0.56,0.643,0.0262,0.0652,-8.283,0.032,113.033
Little Do You Know,168680,53,0.0827,0.698,0.757,0,0.195,-5.821,0.0447,95.03
Today Was A Fairytale,240709,0,0.0325,0.568,0.744,1.59e-06,0.211,-5.25,0.0292,157.988
All Night Long,344773,0,0.215,0.719,0.495,0.000111,0.121,-13.481,0.0279,132.938
The Dreamer,245866,0,0.727,0.422,0.239,4.33e-05,0.114,-9.306,0.0353,170.281
Everyday,194840,1,0.0149,0.637,0.733,0,0.162,-4.413,0.0563,131.004
Down On The Farm,178866,62,0.115,0.721,0.735,0,0.0499,-11.849,0.0284,127.575
All Eyes on You (feat. Chris Brown & Nicki Minaj),223973,71,0.0242,0.589,0.658,0,0.118,-5.288,0.203,77.521
Thunder,187761,0,0.00502,0.601,0.834,0.15,0.121,-3.78,0.0455,167.879
Thank You,229880,0,0.0171,0.65,0.943,0,0.15,-4.751,0.0692,126.008
River (feat. Ed Sheeran),221013,1,0.17,0.757,0.748,0,0.0759,-5.794,0.473,90.052
Bohemian Rhapsody - Remastered,354600,41,0.0653,0.426,0.341,1.2e-05,0.136,-11.883,0.0474,71.653
Ants Marching,271186,63,0.0187,0.637,0.856,1.99e-05,0.0157,-4.34,0.034,113.32
Safe And Sound,192789,84,0.000176,0.655,0.819,0.00374,0.104,-4.852,0.0316,117.956
Coraline,163880,0,0.334,0.415,0.514,7.95e-05,0.0981,-8.421,0.0402,119.269
The Ghost of You,194253,69,0.0286,0.202,0.886,0,0.643,-3.805,0.0816,145.781
Halloween Theme - Main Title,175333,50,0.134,0.636,0.466,0.942,0.156,-15.534,0.0317,136.206
We Got the World,187013,46,0.00156,0.501,0.931,2.03e-06,0.186,-3.839,0.0754,128.055
Clint Eastwood,340920,72,0.0253,0.663,0.694,0,0.0698,-8.627,0.171,167.953
All Your Love,275706,0,0.838,0.45,0.346,0.00169,0.0845,-9.255,0.0559,176.333
Outlines,273649,16,0.0247,0.764,0.671,0.297,0.0501,-7.571,0.0524,123.01
Wonderful Dawn Birdsong In Australia,1360747,0,0.819,0.303,0.657,0.0667,0.724,-29.612,0.697,106.398
Abigail,290693,1,0.0029,0.319,0.789,0.786,0.328,-12.73,0.0467,146.752
While I'm Alive,228053,0,0.0562,0.71,0.696,0.419,0.28,-5.487,0.0305,100.005
Playground Love,212160,0,0.224,0.349,0.399,0.687,0.356,-10.528,0.0289,143.044
Everything Reminds Me Of Her,157706,0,0.426,0.345,0.183,0.00038,0.189,-17.136,0.043,167.175
Islands,485293,29,0.123,0.471,0.391,0.868,0.128,-12.678,0.0278,139.989
La Solitude,200893,19,0.975,0.538,0.0964,0.000852,0.0617,-19.156,0.0818,130.986
Big Shot,242760,30,0.227,0.517,0.902,0,0.0653,-4.393,0.114,149.599
On My Way to You,213306,67,0.327,0.443,0.538,4.61e-05,0.0866,-5.477,0.0309,157.97
Softly and Tenderly,206600,0,0.888,0.325,0.0176,0.0549,0.116,-23.988,0.0464,79.321
Breathe,240272,0,0.00583,0.525,0.773,6.04e-06,0.229,-5.623,0.185,119.947
Replay,182306,75,0.173,0.706,0.751,0,0.168,-6.323,0.0708,91.031
Things I Can't Change,172385,0,5.68e-05,0.233,0.99,0,0.0933,-3.546,0.129,121.084
It Comes Back To You,217400,48,0.0789,0.634,0.749,0.0166,0.0698,-7.895,0.029,100.002
Send the Pain Below,252360,65,0.000281,0.468,0.851,0.00483,0.0644,-3.617,0.0398,92.079
Dear Future Husband,184226,76,0.375,0.655,0.782,0,0.317,-4.789,0.185,79.427
Giorgio by Moroder,544626,67,0.0692,0.74,0.682,0.53,0.381,-10.42,0.0504,113.201
Coming Undone,199773,24,0.000658,0.687,0.677,0.000146,0.0564,-4.172,0.0508,75.052
Ambre,227626,0,0.992,0.405,0.0572,0.939,0.115,-25.548,0.0334,145.833
I Fall Apart,223346,81,0.0689,0.556,0.538,0,0.196,-5.408,0.0382,143.95
"I Hate U, I Love U",267428,27,0.0381,0.501,0.579,0,0.139,-8.522,0.0978,122.146
Miss Alissa,158600,0,0.805,0.55,0.991,0,0.197,-3.704,0.12,172.389
Aces High - 1998 Remastered Version,269466,0,0.000937,0.305,0.974,0.0139,0.153,-5.079,0.0639,134.32
Forsvinne,328426,0,0.01,0.329,0.758,0.818,0.204,-6.786,0.0398,153.985
Colorblind,203493,0,0.961,0.358,0.224,0.114,0.116,-13.263,0.0312,107.852
In-A-Gadda-Da-Vida - 2006 Remaster Full-Length,1024133,53,0.00577,0.548,0.452,0.375,0.192,-11.612,0.0343,120.127
Alexander Hamilton,236737,73,0.522,0.609,0.435,0,0.118,-7.861,0.285,131.995
Love Runs Out,224226,62,0.167,0.719,0.935,0,0.0973,-3.752,0.0589,120.022
Everybody Talks,177280,54,0.00301,0.471,0.924,0,0.313,-3.906,0.0586,154.961
I Won't Give Up,240165,73,0.694,0.483,0.303,0,0.115,-10.058,0.0429,133.406
Nights Like This,162916,17,0.0107,0.771,0.889,0,0.0925,-3.556,0.0576,88.518
Beachin',191040,62,0.344,0.527,0.902,4.63e-05,0.0669,-5.352,0.0601,181.964
Big,266346,30,0.244,0.562,0.767,0.000234,0.687,-5.069,0.0653,166.123
Redneck Yacht Club,230373,0,0.525,0.485,0.806,0,0.0925,-5.476,0.0364,168.077
God Only Knows,195840,42,0.0276,0.65,0.745,1.11e-06,0.206,-3.969,0.028,114.974
This Town (feat. Sasha Alex Sloan),202280,63,0.506,0.736,0.449,6.63e-05,0.117,-7.956,0.0633,147.971
Christian's Inferno,187066,44,6.53e-05,0.356,0.988,0.00171,0.378,-3.77,0.0711,179.977
92 Explorer,211426,69,0.265,0.798,0.733,1.25e-06,0.114,-4.811,0.0476,146.046
Serpents - Demo,345346,0,0.861,0.446,0.403,0.0116,0.106,-7.147,0.0331,113.859
En Liten Fågel,165953,0,0.053,0.741,0.589,9.95e-06,0.0995,-7.351,0.0932,110.062
Our Youth,200480,0,0.0527,0.595,0.825,5.83e-06,0.0883,-4.773,0.073,119.668
Unforgettable,233901,84,0.0293,0.726,0.769,0.0101,0.104,-5.043,0.123,97.985
Sideways,184160,60,0.141,0.624,0.915,0,0.386,-2.627,0.0364,108.046
Catalonia,188800,42,0.139,0.774,0.75,0,0.11,-4.716,0.0543,105.036
O Helga Natt,316695,0,0.924,0.148,0.184,0.41,0.0849,-13.91,0.0374,82.095
Handle With Care,225026,0,0.543,0.583,0.396,6.45e-05,0.172,-9.91,0.185,96.468
Car Radio,267720,72,0.098,0.766,0.519,0,0.0855,-7.355,0.0366,129.972
Have You Ever Seen The Rain,160133,80,0.0664,0.741,0.697,2.28e-05,0.133,-7.028,0.0277,116.109
Exit Music (For a Film),267186,0,0.229,0.293,0.276,0.119,0.167,-11.353,0.0351,121.603
How to Save a Life - Live in NYC - 2009,290266,56,0.775,0.54,0.294,0,0.708,-12.181,0.0323,119.134
Side,239240,0,0.000493,0.455,0.849,1.52e-05,0.466,-5.461,0.0284,90.955
Higher,316733,0,5.64e-05,0.458,0.829,0.000143,0.21,-6.253,0.0357,155.759
A Thousand Miles,237440,61,0.273,0.488,0.833,0,0.192,-3.876,0.0387,94.841
Unpretty,278066,64,0.00152,0.648,0.622,5.97e-05,0.109,-6.063,0.0428,88.684
Ring on Every Finger,211959,49,0.0241,0.586,0.92,6.32e-06,0.173,-3.749,0.064,100.023
Un-Break My Heart,268320,0,0.432,0.628,0.478,0,0.124,-6.526,0.0269,109.926
Sunset,218586,0,0.557,0.835,0.182,0.456,0.113,-15.876,0.0762,119.98
Special,226493,29,1.4e-05,0.433,0.943,0.144,0.138,-4.467,0.0434,131.643
Work Song,183133,0,0.803,0.601,0.411,0,0.403,-9.115,0.0614,123.637
Evacuate the Dancefloor - Radio Edit,208360,0,0.0174,0.748,0.696,0,0.267,-5.975,0.0493,127.002
Gold Day,254560,0,0.196,0.562,0.539,0.66,0.115,-11.196,0.0317,86.967
Campus,176466,0,0.224,0.524,0.709,0.193,0.0849,-5.874,0.0632,108.68
Got the Life,225306,71,1.88e-05,0.501,0.905,0.765,0.383,-5.721,0.0518,123.277
Beneath the Mask,229820,42,0.586,0.745,0.283,0.00108,0.114,-13.446,0.0435,76.01
Reeling In The Years,278800,41,0.117,0.52,0.734,0,0.089,-10.375,0.0375,135.17
Into It,196767,80,0.0503,0.518,0.572,2.41e-05,0.129,-6.706,0.0416,130.053
Never Too Much,230466,73,0.125,0.734,0.586,0,0.0367,-11.866,0.129,109.933
Him & I (with Halsey),268866,78,0.0534,0.589,0.731,0,0.308,-6.343,0.0868,87.908
This Is The Life,184413,45,0.255,0.51,0.883,0,0.0633,-5.026,0.0418,190.162
I Got You Babe,190880,0,0.202,0.622,0.768,0,0.0964,-6.175,0.0259,110.546
Could've Gone Mad,321160,0,0.00102,0.612,0.835,0.000115,0.13,-7.582,0.0344,124.991
Skinny Love,201080,74,0.952,0.379,0.29,0.00106,0.118,-8.485,0.051,166.467
Remember Me (Dúo),164453,66,0.415,0.611,0.553,0,0.497,-6.681,0.0328,84.996
NEVER,241682,65,0.0287,0.594,0.645,1.66e-05,0.0668,-7.45,0.315,103.974
"This Is Me - Alan Walker Relift; from ""The Greatest Showman""",215758,53,0.129,0.422,0.824,0,0.304,-3.447,0.0756,95.331
Rescue Me,216200,0,0.164,0.834,0.534,0.905,0.0921,-11.506,0.0468,142.003
Sangria,233480,64,0.017,0.646,0.724,1.39e-06,0.153,-6.96,0.0265,115.984
Princess of China - Acoustic,206693,52,0.652,0.245,0.471,0.00717,0.126,-7.952,0.0313,165.996
Hungry Like The Wolf / Rio (Glee Cast Version),183386,40,0.00136,0.606,0.815,0,0.378,-4.773,0.045,133.995
What I Didn't Know,218440,31,0.0138,0.539,0.93,0,0.0673,-6.035,0.0624,127.454
Undercover Martyn,167773,0,0.00043,0.439,0.86,1.68e-05,0.0783,-4.824,0.168,159.821
She Doesn't Mind,227786,33,0.000624,0.718,0.776,5.3e-06,0.207,-5.208,0.0693,120.015
Red Hot Lights,210906,51,0.00986,0.603,0.865,0.0005,0.109,-3.02,0.0383,122.984
Bonfire,183003,0,0.064,0.771,0.785,1.27e-05,0.085,-3.915,0.0832,111.065
Free (feat. Emeli Sandé),216101,0,0.0367,0.66,0.598,0.0352,0.165,-8.691,0.0631,109.957
Confessional,241760,29,3.47e-05,0.318,0.955,0.657,0.0886,-2.411,0.155,166.808
Gimme,219493,43,0.508,0.759,0.621,4.49e-05,0.265,-5.233,0.0866,120.053
Terrible Thought,281360,0,0.00999,0.594,0.722,0.000426,0.372,-7.362,0.0369,88.963
Arcade Dreams,243735,0,0.393,0.455,0.476,0.493,0.384,-13.802,0.0325,119.983
I'm In Here,221320,51,0.0582,0.564,0.784,1.03e-05,0.114,-5.347,0.0568,147.82
One More Night,219546,76,0.0558,0.716,0.821,0,0.0844,-3.435,0.0314,92.997
Round Here,215120,65,0.00385,0.523,0.954,1.65e-06,0.243,-3.051,0.0374,141.982
Candyman,194213,69,0.0125,0.686,0.789,0.0147,0.142,-4.713,0.23,172.976
Miss Q'N,263573,19,0.108,0.807,0.464,0.00161,0.0997,-6.965,0.11,90.453
Big Yellow Taxi,225426,45,0.00241,0.672,0.872,0,0.16,-4.324,0.0486,88.047
Runaways,180401,0,0.174,0.757,0.565,0,0.105,-5.895,0.0324,119.959
Supper's Ready - New Stereo Mix,1385906,36,0.145,0.344,0.608,0.000712,0.183,-9.39,0.0626,147.197
Truly Madly Deeply,279400,51,0.43,0.566,0.705,0,0.109,-7.569,0.0311,168.152
It's A Vibe,210200,74,0.0312,0.822,0.502,0.000887,0.114,-7.38,0.148,73.003
Whiplash - Remastered,248546,59,0.000611,0.384,0.916,0.422,0.14,-6.468,0.0983,158.042
Lovin' Arms,200320,43,0.602,0.594,0.227,0.00043,0.113,-10.028,0.0307,129.898
Ring of Fire,155706,60,0.267,0.661,0.517,0.000158,0.431,-8.004,0.0269,104.563
Nothing Breaks Like a Heart (feat. Miley Cyrus),217466,82,0.00987,0.601,0.794,1.36e-06,0.388,-5.844,0.0671,114.066
Quintessence,456906,46,0.00393,0.156,0.737,0.000185,0.122,-5.273,0.0512,134.091
Closure,181200,49,0.61,0.597,0.515,0.000596,0.195,-9.986,0.102,100.219
The Long Way,208720,60,0.265,0.488,0.637,0,0.106,-7.63,0.0401,88.865
Don't Stay,189800,0,0.199,0.726,0.493,5.27e-05,0.0986,-5.988,0.0479,102.018
Somewhere in Paradise (feat. Jeremih & R. Kelly),246500,0,0.361,0.751,0.55,0,0.162,-8.588,0.454,119.665
Blurred Lines,263826,77,0.00334,0.853,0.599,7.93e-06,0.0759,-4.756,0.0411,119.993
Metronome 120 BPM,671220,0,3.07e-06,0.647,0.46,0.953,0.0548,-13.244,0.0415,240.107
Into Dust,336760,60,0.94,0.415,0.132,0.137,0.113,-18.839,0.0353,169.006
Who Am I,335906,66,0.434,0.545,0.472,0,0.0684,-7.552,0.0279,134.027
For Baltimore (Acoustic),209359,0,0.101,0.534,0.476,0,0.0488,-7.773,0.0278,150.05
Who We Are,190819,46,0.229,0.698,0.679,0,0.0938,-4.086,0.0481,122.042
Some Of It,195146,62,0.341,0.56,0.736,9.81e-06,0.155,-7.306,0.0446,79.843
jeg er lei meg,210000,0,0.109,0.743,0.474,7.95e-05,0.102,-9.76,0.059,123.058
U Can't Touch This,257360,76,0.00456,0.867,0.517,0.000339,0.0864,-13.222,0.0875,133.148
Young And Beautiful,236053,0,0.245,0.319,0.426,8.23e-06,0.108,-8.929,0.0382,114.553
Simple Man,356626,74,0.0366,0.422,0.752,0.000119,0.129,-8.682,0.0449,120.471
The Family Ghost,245893,0,0.00836,0.289,0.87,0.238,0.366,-11.188,0.1,103.757
Undercover,257706,44,0.91,0.225,0.273,0.00146,0.14,-8.993,0.0332,81.546
Reality - Rough Traders Radio Edit,202622,0,0.00215,0.746,0.722,0.000116,0.456,-5.715,0.0325,121.963
All We Know,194080,72,0.097,0.662,0.586,0.00272,0.115,-8.821,0.0307,90.0
Gold Digger,207626,67,0.0195,0.629,0.696,0,0.0554,-5.572,0.348,93.034
Deliverance,816266,0,0.000275,0.282,0.971,0.711,0.209,-3.986,0.0491,96.105
6 Figures,164341,34,0.135,0.888,0.537,5.12e-06,0.0747,-7.297,0.257,77.506
Marlene,315693,0,0.872,0.328,0.38,0.00123,0.108,-8.921,0.0299,111.786
Unnatural Selection,414960,56,0.000337,0.327,0.918,0.246,0.0679,-5.067,0.0623,161.088
The Imperial March (Darth Vader's Theme),182973,0,0.772,0.566,0.389,0.44,0.165,-11.345,0.0301,102.983
Touch Me,190253,66,0.405,0.425,0.903,0.0128,0.117,-4.801,0.0732,108.748
Ready To Love You,209047,0,0.037,0.662,0.772,0,0.335,-5.131,0.0656,103.268
